<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:09:04.400
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, N:	0.500000
Stage Velocity, mm/s:	0.0100
Stage Limit, mm:	3.0000
Stage Repositioning:	2X Load Resolution
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
1.000000	29.177500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.010000	29.177600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.020000	29.177700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.030000	29.177800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.040000	29.177900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.050000	29.178000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.060000	29.178100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.070000	29.178200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.080000	29.178300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.090000	29.178400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.100000	29.178500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.110000	29.178500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.120000	29.178600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
1.130000	29.178700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.140000	29.178800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.150000	29.178900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.160000	29.179000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.170000	29.179000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.180000	29.179100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.190000	29.179200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.200000	29.179300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.210000	29.179400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.220000	29.179500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.230000	29.179600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.240000	29.179800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.250000	29.179800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.260000	29.179900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.270000	29.180000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.280000	29.180100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.290000	29.180200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.300000	29.180300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.310000	29.180500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.320000	29.180600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.330000	29.180700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.340000	29.180700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.350000	29.180800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.360000	29.180900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.370000	29.181000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.380000	29.181100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.390000	29.181200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.400000	29.181300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.410000	29.181400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.420000	29.181500	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.430000	29.181600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.440000	29.181700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.450000	29.181900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.460000	29.181900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.470000	29.182000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.480000	29.182100	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.490000	29.182200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.500000	29.182300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.510000	29.182400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.520000	29.182600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.530000	29.182600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.540000	29.182700	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.550000	29.182800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.560000	29.182900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.570000	29.183000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.580000	29.183100	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.590000	29.183300	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.600000	29.183300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.610000	29.183400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.495062
1.620000	29.183600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.630000	29.183600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.640000	29.183700	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.650000	29.183900	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.660000	29.184000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.670000	29.184000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.680000	29.184100	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.690000	29.184300	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.700000	29.184300	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.710000	29.184400	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.720000	29.184500	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.730000	29.184700	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.740000	29.184800	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.750000	29.184800	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.760000	29.185000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.770000	29.185000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.780000	29.185100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.790000	29.185200	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.800000	29.185300	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.810000	29.185400	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.820000	29.185500	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.830000	29.185700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.840000	29.185800	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.850000	29.185800	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.860000	29.185900	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.870000	29.186000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.880000	29.186200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.890000	29.186200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.900000	29.186300	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.910000	29.186400	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.920000	29.186500	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.930000	29.186700	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.940000	29.186800	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.950000	29.186800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.960000	29.186900	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.970000	29.187100	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.980000	29.187100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
1.990000	29.187200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.000000	29.187300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.010000	29.187400	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.020000	29.187500	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.030000	29.187600	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.040000	29.187800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.050000	29.187800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.060000	29.187900	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.070000	29.188000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.080000	29.188100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.090000	29.188200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.100000	29.188300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.110000	29.188400	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.120000	29.188500	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.130000	29.188600	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.140000	29.188700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.150000	29.188900	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.160000	29.188900	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.170000	29.189000	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.180000	29.189200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.190000	29.189200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.200000	29.189300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.210000	29.189500	0.000000	0.012957	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.220000	29.189600	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.230000	29.189600	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.240000	29.189700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.250000	29.189800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.260000	29.189900	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.270000	29.190000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
