<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:33:33.700
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.1720
Velocity, mm/s:	0.0017
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, N/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
0.720000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.730000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.740000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.750000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.760000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.770000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.780000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.790000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.800000	-2.682800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.810000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.820000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.830000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.840000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.850000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.860000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.870000	-2.682700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.880000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.890000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.900000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.910000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.920000	-2.682600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.930000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.940000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.950000	-2.682600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.960000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.970000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.980000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.990000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.000000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.010000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.020000	-2.682500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.030000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.040000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.050000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.060000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.070000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.080000	-2.682400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.090000	-2.682300	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.100000	-2.682300	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.110000	-2.682300	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.120000	-2.682200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.130000	-2.682200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.140000	-2.682200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.150000	-2.682200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.160000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.170000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.180000	-2.682100	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.190000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.200000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.210000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.220000	-2.682100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.230000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.240000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.250000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.260000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.270000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.280000	-2.682000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.290000	-2.682000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.300000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.310000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.320000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.330000	-2.681900	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.340000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.350000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.360000	-2.681900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.370000	-2.681800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.380000	-2.681800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.390000	-2.681800	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.400000	-2.681800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.410000	-2.681800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.420000	-2.681700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.430000	-2.681700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.440000	-2.681700	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.450000	-2.681600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.460000	-2.681600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.470000	-2.681600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
